,id,title,episode,title_song_merged,artist_name_artists_merged,year_year_merged
5913,227684,studio one,jack sperling  forty-six (#6.30),introduction from ,nikolai rimsky-korsakov,1948.0
5914,465399,hausu,,cherries were made for eating,,1977.0
5915,287505,the x factor,judges houses 1 (#2.9),what becomes of the brokenhearted,william weatherspoon+paul riser+james dean+the brothers,2004.0
5916,358002,bad guys,,soul medley,stars on 45,1986.0
5917,636231,swamp shark,,ring around the rosey,kadeve,2011.0
5918,190235,quiero amarte,la verdad confusa (#1.131),quiero amarte,armando manzanero+noel shajris+samo,2013.0
5919,464134,hard cash,,we in the money,stephen edwards+nathaniel dawkins,2002.0
5920,613912,shree 420,,mud mud ke na dekh,shankarsingh raghuwanshi+jaikishan dayabhai panchal,1955.0
5921,675276,the naughty nineties,,on a sunday afternoon,harry von tilzer,1945.0
5922,31892,blonde,,i wanna be loved by you,bert kalmar+herbert stothart+harry ruby,2001.0
5923,428855,elle sen va,,i know where i have been,némo schiffman+marc shaiman+scott wittman,2013.0
5924,148061,mako mermaids,the trident stone (#3.12),i just wanna be,chantelle defina+jack dacy+pete dacy+matt beckley+david cameron,2013.0
5925,303719,top of the pops,(2001-06-22),side,travis,1964.0
5926,2304,24,day 6: 9:00 p.m.-10:00 p.m. (#6.16),24 theme,sean callery,2001.0
5927,388294,change moi ma vie,,qui la voca sua soave,vincenzo bellini,2001.0
5928,500788,killer diller,,now he tells me,don wolf+alan brandt+the king cole trio,1948.0
5929,371031,blood and sand,,romance de amor,fernando sor+vicente gómez,1941.0
5930,366160,beware,,old fashion passion,claude demetri+louis jordan+his orchestra,1946.0
5931,504682,kuutamolla,,kaksoiskonsertto (dm),johann sebastian bach,2002.0
5932,329193,3 chains o gold,,sexy m.f.,prince+tony m.+levi seacer jr.+the n.p.g.,1994.0
5933,176314,owen marshall  counselor at law,smiles from yesterday (#1.21),smiles from yesterday,miss peggy lee+music: jon epstein,1971.0
5934,231778,takin over the asylum,fly like an eagle (#1.2),goin out of my head,teddy randazzo+bobby weinstein+petula clark,1994.0
5935,660482,the football factory,,wake up,k. hurkle+kennedy,2004.0
5936,121320,intervention,greg (#8.2),intervention main title,craig marks,2005.0
5937,634439,sunday,,sub oceano,uzerx,2015.0
5938,291777,the young and the restless,(#1.8740),nadias theme,barry de vorzon+perry botkin jr.,1973.0
5939,255657,the match game,shari lewis & don ameche (#3.86),a swingin safari (the match game),,1962.0
5940,299406,top of the pops,(1977-10-27),theme from the big time,smokey robinson,1964.0
5941,388313,changes,,both sides now,joni mitchell+judy collins,1969.0
5942,220131,sotsu uta,,sotsugyo shashin,yumi matsutôya,2010.0
5943,496433,juwanna mann,,im coming out,bernard edwards+nile rodgers+diana ross,2002.0
5944,451089,getting played,,off the chains,eric clark jefferson+erwin jefferson+lax,2006.0
5945,58911,dancing with the stars,round six (#13.14),money money,john kander,2005.0
5946,455009,gone with the wind,,garryowen,,1939.0
5947,554610,neredesin firuze,,gaip arabesk,ender akay,2004.0
5948,546662,mr. fix it,,blues skies,david fagin+the rosenbergs,2006.0
5949,678841,the ploughmans lunch,,gale warning,ronald hanmer,1983.0
5950,709109,une java,,la java bleue,fréhel+vincent scotto,1939.0
5951,718285,waveriders,,coming right over,david allen+stephen obrien+hal,2008.0
5952,5066,90210,lucky strike (#1.3),love song,jessica lowndes,2008.0
5953,599598,roy orbison and friends: a black and white night,,the comedians,elvis costello,1988.0
5954,426862,el danzón del coyote,,maestros y poetas,super+ka,2007.0
5955,439915,fire in babylon,,leggo beast dub,gregory issacs,2010.0
5956,305450,true blood,hopeless (#5.6),say goodnight,five2,2008.0
5957,341982,al diablo las mujeres,,me tienes que rogar,federico curiel,1955.0
5958,435372,face the music,,got you on my mind,howard biggs+joe thomas,1954.0
5959,642916,that summer!,,new life,,1979.0
5960,53466,curb your enthusiasm,the massage (#2.10),penguin suite,olivier aussudre+stefan rodescu,2000.0
5961,28609,belmonte,(#1.87),no meu canto,rita guerra,2013.0
5962,52785,curb your enthusiasm,,elephant tears,john hawkins,2000.0
5963,666397,the in crowd,,straight in the face,real music revival+danielle brisebois+james s. levine+aaron kaplan,2000.0
5964,131102,kyle xy,sleepless in seattle (#1.2),summer song summer,radiogram,2006.0
5965,522831,lord byron of broadway,,the doll dance,nacio herb brown,1930.0
5966,635270,superbad,,ace of spades,lemmy+fast eddie clarke+phil philthy animal taylor+motörhead,2007.0
5967,412599,detroit rock city,,running with the devil,edward van halen+alex van halen+michael anthony+david lee roth+van halen+arrangement with warner special products,1999.0
5968,416600,disorderlies,,disorderly conduct,latin rascals+albert cabrera+tony moran+fred zarr,1987.0
5969,468839,here comes the band,,auld lang syne,,1935.0
5970,257093,the muppets.,hostile makeover (#1.2),if i loved you,josh groban+eric jacobson,2015.0
5971,464988,harts war,,der fuehrers face,oliver wallace,2002.0
5972,579768,poohs heffalump movie,,in the name of the hundred acre wood / what do you do?,carly simon+carly simon   with the heffalump chorus,2005.0
5973,527722,mtv live: oasis live from wembley,,the meaning of soul,liam gallagher+oasis,2008.0
5974,527272,luthers magic weed,,i like it,hardline,2011.0
5975,659180,the fantasticks,,never say no,harvey schmidt+bert lahr+stanley holloway,1964.0
5976,407346,de scheepsjongens van bontekoe,,pak maar mn hand,simon keizer+nick schilder+simon keizer  (as nick+simon),2007.0
5977,179369,pastor mike online,hebrew roots of the blood moons (#1.242),turn your back,the cathedrals,2011.0
5978,314754,wainy days,wainy nights (#2.3),get your body,craig wedren+dimitri derisiotis+tom mandolini+baby,2007.0
5979,504005,kristoball,,massachusetts,barry gibb+robin gibb+maurice gibb+the bee gees,1967.0
5980,106797,haven,butterfly (#1.2),theme from haven,andre fratto+leah siegel,2010.0
5981,170916,omnibus,syd barrett: crazy diamond (#40.10),who do you love?,bo diddley+bob klose,1967.0
5982,709453,unknown land,,my soul takes away,chris bailar,2012.0
5983,386794,catherines grove,,the eyes of elvira,alex fox,1997.0
5984,456651,gran turismo 4,,good days bad days,daiki kasho,2004.0
5985,466583,heart: the road home,,barracuda,ann wilson   / nancy wilson   / roger fisher   / michael derosier,1995.0
5986,68742,desperate housewives,theres something about a war (#2.13),desperate housewives theme,danny elfman,2004.0
5987,73183,dolly,(#1.10),thank god im a country girl/boy,john martin sommers+dolly parton+chuck woolery,1976.0
5988,405098,dantes view,,hello to june,cherish alexander+billy baker+the painkillers,1998.0
5989,22850,banshee,the rave (#1.2),psychotic,alvin risk,2013.0
5990,483930,in service to the dream,,irish astronomy,the wild oats,2001.0
5991,611069,shane,, (i wish i was in) dixies land,daniel decatur emmett,1953.0
5992,583544,pro wrestlers vs zombies,,lets get this party started,dead in 5,2014.0
5993,88399,festival internacional de la canción de viña del mar,viña 1991: noche 4,estrechez de corazón,jorge gonzález+los prisioneros,1963.0
5994,190430,qwerty,(#3.8),chihuahua,mina,2007.0
5995,177196,paradise hotel,(#7.24),dans for mig,sunget af jeffrey,2005.0
5996,188405,privileged,pilot (#1.1),tres tres chic,adam dorn,2008.0
5997,550397,my music: the big band years,,in the mood,joe garland+glenn miller+his orchestra,2009.0
5998,37883,buffy the vampire slayer,reptile boy (#2.5),secrets,shawn k. clement+sean murray+carie howe,1997.0
5999,381258,bylo ctvrt a bude pul,,brod se rekou,angelo michajlov+václav neckár,1968.0
6000,188877,punklandia,totuus löytyy kaurapuurosta (#1.6),totuus löytyy kaurapuurosta,lama,2008.0
6001,452789,giuni russo. la sua figura,,fumo negli occhi,giuni russo,2007.0
6002,401921,cult of the vampire,,bite the world,cat tasso+andrew mackenzie,2016.0
6003,305961,true detective,the western book of the dead (#2.1),this is my least favourite life,lera lynn,2014.0
6004,127954,keeping up with the kardashians,fear of the unknown (#11.9),garfield terrence,jerome smith,2007.0
6005,555974,nick of time,,when the saints go marching in,,1995.0
6006,170569,oi diaplekomenoi,(#1.8),to proi me xypnas me filia,sofia vempo+yiannis kiparissis,2000.0
6007,543004,mocedades: 15 años de música,,desde que tu te has ido,evangelina sobredo+mocedades,1984.0
6008,520390,little rita nel west,,per un colpo di pistola,gigli+musy+rita pavone,1967.0
6009,15576,archer,archer vice: on the carpet (#5.9),archer theme song,scott sims,2009.0
6010,113880,house of lies,liability (#2.9),take it off (feat. hannah high),savager,2012.0
6011,512041,last resort,,casino burlesque,rebecca+barry white,1994.0
6012,295400,tiny toon adventures,the wheel o comedy (#1.3),melody in f,anton rubenstein,1990.0
6013,441291,flipper,,surf scene,bill connelly+jim fuller+jim pash+bob berryhill+ron wilson+leika+the cosmonauts  (as laika+the cosmonauts),1996.0
6014,275867,the tonight show starring johnny carson,(1978-10-30),johnnys theme,paul anka,1962.0
6015,148731,man without a gun,jailbreak (#1.30),red river valley,,1957.0
6016,192763,raquel busca su sitio,el mediador (#1.4),raquel,david broza+jorge drexler+nancho novo,2000.0
6017,250650,the king of queens,strike out (#3.7),reminiscing,graham goble,1998.0
6018,132593,la croisière,saint-valentin (#1.6),on my way,kestena+gunnar ellwanger,2013.0
6019,574020,pendechos!,,la cucaracha,sol azteca,2016.0
6020,52506,crossing jordan,prisoner exchange (#2.9),black coffee,rosemary clooney,2001.0
6021,298271,top gear,(#4.3),im not driving anymore,rob dougan,2002.0
6022,482030,if i had a million,, (ill be glad when youre dead) you rascal you,spo-de-odee+an unidentified male voice on a record,1932.0
6023,333901,a kylie christmas: live from the royal albert hall,,wow,kylie minogue,2015.0
6024,224516,star trek: the next generation,chain of command: part 1 (#6.10),star trek: the next generation main title,jerry goldsmith+alexander courage,1987.0
6025,311330,velvet,dos hombres y un chupete (#3.4),this is how its all going down,scott lean+stuart hart+thomas hirschmann,2013.0
6026,635979,suspiros de triana,,caminito verde,angelillo,1955.0
6027,139482,lista top 40,provinssi special 1,when love and death embrace,ville valo+him,1994.0
6028,372230,blues in the night,,wait till it happens to you,harold arlen,1941.0
6029,444318,frank and ollie,,speakeasy charleston,frank thomas+bmi,1995.0
6030,236112,the andy griffith show,andy and opie  housekeepers (#1.23),the fishin hole,earle hagen+herbert w. spencer,1960.0
6031,131426,lîle aux enfants,casimir protecteur des crevettes,lîle aux enfants,anne germain+roger pouly,1974.0
6032,420821,dr. alien,,i was a teenage sex mutant,billy+bobby jacoby,1989.0
6033,403755,dakota 38,,dull knife and little wolf,peter kater+r. carlos nakai,2012.0
6034,410893,der auftritt,,la sonnambula (excerpt),vincenzo bellini,2015.0
6035,369735,blackrock,,no association,ben gillies  / daniel johns+silverchair,1997.0
6036,102405,greenfield,the stranger (#1.1),tallest trees,get your gun,2015.0
6037,22882,bara no jujika,,to where you are,,2002.0
6038,9470,all my children,(#1.10697),cant go on,edgard jaude+clara lofaro,1970.0
6039,326094,what lies beneath making of,,naiad,torsten stenzel+angela heldmann+adrian zagoritis+tarja turunen,2010.0
6040,611246,shark attack 3: megalodon,,no se vivir,bill wandel+shayne blue,2002.0
6041,275567,the tonight show starring johnny carson,(1975-08-20),johnnys theme,paul anka,1962.0
6042,169465,o clone,(#1.1),my friend,tom findlay,2001.0
6043,393660,clear blue tuesday,,well move the world,julie danao-salkin,2009.0
6044,95495,general hospital,(#1.10318),emily,dave koz,1963.0
6045,447291,full of it,,zumba la casa,henry jimenez+jose aponte+david vilma+the jimenez project,2007.0
6046,315193,warehouse 13,fractures (#4.6),warehouse 13 main theme,edward rogers,2009.0
6047,653720,the commune,,black snake,sharon knight+winter+pandemonaeon,2009.0
6048,86270,flcl,furikura (#1.6),last dinosaur,the pillows,2000.0
6049,523668,los nº1 de 40 en concierto,,princesa,joaquín sabina+juan antonio muriel,2006.0
6050,113769,house of cards,chapter 1 (#1.1),waltz no. 2,dmitri shostakovich,2013.0
6051,262811,the real hustle,(#7.6),say aha,santigold+dj switch+john hill,2006.0
6052,51610,creature comforts,great outdoors/pet peeves/talent show (#1.7),battle hymn of the republic,william steffe,2007.0
6053,329013,27 missing kisses,,eclipse,,2000.0
6054,389484,cheerleader autopsy,,evil twin sister,the gone jackals,2003.0
6055,75481,dragon ball z,,dragonball z,tom keenlyside+john mitchell+david iris,1996.0
6056,659961,the first grader,,courage,,2010.0
6057,390900,chocolat,,hound dog,jerry leiber+mike stoller,2000.0
6058,213551,six feet under,terror starts at home (#4.6),concerto for violin  strings and basso in e flat major allegro,antonio vivaldi,2001.0
6059,430078,empire records,,how,the cranberries+dolores oriordan,1995.0
6060,533642,marianne,,dramatique,frederick charrosin,1953.0
6061,654068,the cooler,,my funny valentine,richard rodgers+tierney sutton,2003.0
6062,665259,the holy terror,,allegro perpetuo,domenico savino,1929.0
6063,686180,the story of will rogers,,swanee,george gershwin+al jolson,1952.0
6064,706444,u2 go home: live from slane castle,,kite,u2,2002.0
6065,105114,ha-hofesh haacharon,(#1.7),aval en,shlomi bracha+tzeirey tel aviv,1989.0
6066,568126,otto; or  up with dead people,,body parts,the living dead boys,2008.0
6067,724989,william eggleston in the real world,,the most beautiful girl (in the world),rory bourke+billy sherrill+norris wilson+charlie rich,2005.0
6068,552113,nada en la nevera,,número uno,alejo stivel+ariel rot+julián infante+tequila,1998.0
6069,508450,la mujer que hablaba con los muertos,,tormenta de mar,alba messa+héctor garcía roel,2014.0
6070,235245,the 4400,till we have built jerusalem (#4.7),a place in time (theme from the 4400),written by robert phillips+tim paruskewitz+performed by bosshouse+amanda abizaid,2004.0
6071,37116,brows held high,anonymous (#4.10),imagine,john lennon,2011.0
6072,688280,the trial of mr. wolf,,jeepers creepers,harry warren,1941.0
6073,125779,justified,the i of the storm (#2.3),broke but not broken,amelia white,2010.0
6074,529358,mademoiselle c,,america (brodinski remix),the shoes+guillaume briere+benjamin lebeau,2013.0
6075,441753,flushed away,,m/f noröna,knut ivar boe,2006.0
6076,588262,rafta rafta: the speed,,muktasirsi ik haseen mulaqat,abhijeet+dilip sen+sameer sen+music on venus records+tapes,2006.0
6077,140933,locas de amor,(#1.26),una canción para la magdalena,joaquín sabina+pablo milanés,2004.0
6078,594040,rich and strange,,for hes a jolly good fellow,,1931.0
6079,521346,lizzie borden took an ax,,shake it,the harpoonist+the axe murderer,2014.0
6080,724341,wild cherry,,adams song,chelsea dohemann+megan osborn+peech,2009.0
6081,731995,zhi wo men zhong jiang shi qu de qing chun,,fleet of time,peng dou+faye wong,2013.0
6082,540370,midnight cowboy,,everybodys talkin,harry nilsson,1969.0
6083,357111,bach: goldberg variations,,goldberg variations bwv 988,johann sebastian bach,2008.0
6084,487413,isovia,,i think i know,michalis rakintzis,1988.0
6085,314616,wwe saturday morning slam,(2013-02-23),gotta be in vegas,edgard jaude+jeff meegan,2012.0
6086,110459,histeria!,around the world in a daze (#1.19),a life on the ocean wave,henry russell,1998.0
